id,length,freq_A,freq_C,freq_D,freq_E,freq_F,freq_G,freq_H,freq_I,freq_K,freq_L,freq_M,freq_N,freq_P,freq_Q,freq_R,freq_S,freq_T,freq_V,freq_W,freq_Y,label
tr|A0A3P4AN17|A0A3P4AN17_THETH,268,0.07835820895522388,0.018656716417910446,0.029850746268656716,0.10074626865671642,0.05223880597014925,0.08582089552238806,0.018656716417910446,0.04477611940298507,0.04477611940298507,0.08582089552238806,0.026119402985074626,0.0037313432835820895,0.06343283582089553,0.033582089552238806,0.08582089552238806,0.05223880597014925,0.04477611940298507,0.06343283582089553,0.007462686567164179,0.05970149253731343,1
tr|A0A3P4AN34|A0A3P4AN34_THETH,432,0.08101851851851852,0.0023148148148148147,0.046296296296296294,0.10416666666666667,0.034722222222222224,0.07407407407407407,0.016203703703703703,0.041666666666666664,0.04861111111111111,0.13657407407407407,0.023148148148148147,0.013888888888888888,0.07175925925925926,0.034722222222222224,0.09259259259259259,0.034722222222222224,0.046296296296296294,0.0625,0.006944444444444444,0.027777777777777776,1
tr|A0A3P4AN40|A0A3P4AN40_THETH,259,0.10038610038610038,0.019305019305019305,0.04633204633204633,0.0694980694980695,0.03088803088803089,0.08494208494208494,0.023166023166023165,0.019305019305019305,0.04633204633204633,0.1274131274131274,0.019305019305019305,0.015444015444015444,0.04633204633204633,0.03474903474903475,0.07722007722007722,0.05019305019305019,0.03861003861003861,0.0888030888030888,0.019305019305019305,0.04247104247104247,1
tr|A0A3P4AN53|A0A3P4AN53_THETH,184,0.08695652173913043,0.0,0.03260869565217391,0.11413043478260869,0.03260869565217391,0.08152173913043478,0.02717391304347826,0.05434782608695652,0.03804347826086957,0.11413043478260869,0.03260869565217391,0.005434782608695652,0.05434782608695652,0.016304347826086956,0.125,0.03260869565217391,0.043478260869565216,0.08152173913043478,0.010869565217391304,0.016304347826086956,1
tr|A0A3P4AND7|A0A3P4AND7_THETH,440,0.0659090909090909,0.015909090909090907,0.045454545454545456,0.08636363636363636,0.031818181818181815,0.07727272727272727,0.029545454545454545,0.05227272727272727,0.045454545454545456,0.10454545454545454,0.022727272727272728,0.020454545454545454,0.07045454545454545,0.038636363636363635,0.07272727272727272,0.04090909090909091,0.04318181818181818,0.09318181818181819,0.00909090909090909,0.03409090909090909,1
tr|A0A3P4ANH3|A0A3P4ANH3_THETH,618,0.09546925566343042,0.0048543689320388345,0.038834951456310676,0.11003236245954692,0.03398058252427184,0.07281553398058252,0.021035598705501618,0.038834951456310676,0.06472491909385113,0.11165048543689321,0.01779935275080906,0.022653721682847898,0.06472491909385113,0.016181229773462782,0.0744336569579288,0.019417475728155338,0.0372168284789644,0.08414239482200647,0.021035598705501618,0.05016181229773463,1
tr|A0A3P4ANL4|A0A3P4ANL4_THETH,472,0.1016949152542373,0.012711864406779662,0.0423728813559322,0.07838983050847458,0.03177966101694915,0.1038135593220339,0.02754237288135593,0.048728813559322036,0.03389830508474576,0.0826271186440678,0.03389830508474576,0.019067796610169493,0.05508474576271186,0.03177966101694915,0.0826271186440678,0.046610169491525424,0.05084745762711865,0.07415254237288135,0.014830508474576272,0.02754237288135593,1
tr|A0A3P4ANR3|A0A3P4ANR3_THETH,520,0.11538461538461539,0.0038461538461538464,0.051923076923076926,0.1,0.028846153846153848,0.07692307692307693,0.028846153846153848,0.06538461538461539,0.05,0.08461538461538462,0.01730769230769231,0.01730769230769231,0.038461538461538464,0.03076923076923077,0.07692307692307693,0.04038461538461539,0.057692307692307696,0.08269230769230769,0.0038461538461538464,0.028846153846153848,1
tr|A0A3P4ANT3|A0A3P4ANT3_THETH,456,0.15350877192982457,0.008771929824561403,0.039473684210526314,0.08333333333333333,0.02631578947368421,0.10964912280701754,0.013157894736842105,0.021929824561403508,0.02412280701754386,0.14473684210526316,0.0043859649122807015,0.006578947368421052,0.05263157894736842,0.019736842105263157,0.09210526315789473,0.03070175438596491,0.043859649122807015,0.09429824561403509,0.0043859649122807015,0.02631578947368421,1
tr|A0A3P4ANW5|A0A3P4ANW5_THETH,713,0.09256661991584852,0.002805049088359046,0.05049088359046283,0.1093969144460028,0.02664796633941094,0.08555399719495091,0.012622720897615708,0.05329593267882188,0.056100981767180924,0.11220196353436185,0.021037868162692847,0.012622720897615708,0.06591865357643759,0.023842917251051893,0.08134642356241234,0.03927068723702665,0.04488078541374474,0.08835904628330996,0.005610098176718092,0.015427769985974754,1
tr|A0A3P4ANZ8|A0A3P4ANZ8_THETH,952,0.07563025210084033,0.011554621848739496,0.04936974789915966,0.09033613445378151,0.032563025210084036,0.09978991596638656,0.015756302521008403,0.05042016806722689,0.05042016806722689,0.11659663865546219,0.011554621848739496,0.018907563025210083,0.05567226890756303,0.02415966386554622,0.08508403361344538,0.04831932773109244,0.04936974789915966,0.07983193277310924,0.0063025210084033615,0.028361344537815126,1
tr|A0A3P4AP03|A0A3P4AP03_THETH,339,0.15339233038348082,0.0,0.02359882005899705,0.061946902654867256,0.02654867256637168,0.11209439528023599,0.017699115044247787,0.017699115044247787,0.029498525073746312,0.1887905604719764,0.011799410029498525,0.014749262536873156,0.08259587020648967,0.035398230088495575,0.09144542772861357,0.035398230088495575,0.017699115044247787,0.05604719764011799,0.0058997050147492625,0.017699115044247787,1
tr|A0A3P4AP05|A0A3P4AP05_THETH,265,0.08679245283018867,0.0037735849056603774,0.033962264150943396,0.10566037735849057,0.026415094339622643,0.12075471698113208,0.01509433962264151,0.026415094339622643,0.05660377358490566,0.1320754716981132,0.018867924528301886,0.022641509433962263,0.052830188679245285,0.026415094339622643,0.09056603773584905,0.022641509433962263,0.033962264150943396,0.09056603773584905,0.01509433962264151,0.018867924528301886,1
tr|A0A3P4AP23|A0A3P4AP23_THETH,463,0.11663066954643629,0.01079913606911447,0.0367170626349892,0.07991360691144708,0.03023758099352052,0.09287257019438445,0.017278617710583154,0.032397408207343416,0.038876889848812095,0.14038876889848811,0.02159827213822894,0.019438444924406047,0.06695464362850972,0.028077753779697623,0.0755939524838013,0.04103671706263499,0.04319654427645788,0.07127429805615551,0.008639308855291577,0.028077753779697623,1
tr|A0A3P4AP24|A0A3P4AP24_THETH,282,0.09929078014184398,0.0035460992907801418,0.04609929078014184,0.07446808510638298,0.014184397163120567,0.08865248226950355,0.03546099290780142,0.028368794326241134,0.03546099290780142,0.1347517730496454,0.014184397163120567,0.01773049645390071,0.06382978723404255,0.014184397163120567,0.09219858156028368,0.0425531914893617,0.031914893617021274,0.13829787234042554,0.0070921985815602835,0.01773049645390071,1
tr|A0A3P4AP40|A0A3P4AP40_THETH,307,0.11726384364820847,0.003257328990228013,0.05211726384364821,0.0749185667752443,0.026058631921824105,0.0781758957654723,0.026058631921824105,0.05211726384364821,0.02280130293159609,0.11726384364820847,0.013029315960912053,0.016286644951140065,0.05537459283387622,0.02280130293159609,0.10097719869706841,0.04234527687296417,0.03908794788273615,0.11726384364820847,0.0,0.02280130293159609,1
tr|A0A3P4AP72|A0A3P4AP72_THETH,227,0.10572687224669604,0.013215859030837005,0.05286343612334802,0.08370044052863436,0.05726872246696035,0.1145374449339207,0.022026431718061675,0.022026431718061675,0.02643171806167401,0.1145374449339207,0.01762114537444934,0.039647577092511016,0.05286343612334802,0.00881057268722467,0.0881057268722467,0.01762114537444934,0.02643171806167401,0.09251101321585903,0.00881057268722467,0.03524229074889868,1
tr|A0A3P4AP94|A0A3P4AP94_THETH,390,0.15897435897435896,0.007692307692307693,0.038461538461538464,0.07179487179487179,0.020512820512820513,0.08717948717948718,0.023076923076923078,0.028205128205128206,0.04358974358974359,0.15384615384615385,0.010256410256410256,0.01282051282051282,0.05641025641025641,0.023076923076923078,0.08461538461538462,0.035897435897435895,0.020512820512820513,0.08717948717948718,0.005128205128205128,0.03076923076923077,1
tr|A0A3P4APB7|A0A3P4APB7_THETH,252,0.14285714285714285,0.003968253968253968,0.06349206349206349,0.08333333333333333,0.03571428571428571,0.0992063492063492,0.027777777777777776,0.03968253968253968,0.03571428571428571,0.10317460317460317,0.015873015873015872,0.011904761904761904,0.03571428571428571,0.007936507936507936,0.07936507936507936,0.03968253968253968,0.023809523809523808,0.12698412698412698,0.007936507936507936,0.015873015873015872,1
tr|A0A3P4APC2|A0A3P4APC2_THETH,157,0.12101910828025478,0.01910828025477707,0.025477707006369428,0.07006369426751592,0.03184713375796178,0.11464968152866242,0.03184713375796178,0.025477707006369428,0.050955414012738856,0.10828025477707007,0.006369426751592357,0.006369426751592357,0.07006369426751592,0.025477707006369428,0.044585987261146494,0.03184713375796178,0.07643312101910828,0.07643312101910828,0.012738853503184714,0.050955414012738856,1
tr|A0A3P4APH3|A0A3P4APH3_THETH,393,0.1272264631043257,0.002544529262086514,0.04580152671755725,0.08651399491094147,0.020356234096692113,0.10432569974554708,0.017811704834605598,0.043256997455470736,0.04580152671755725,0.089058524173028,0.03307888040712468,0.017811704834605598,0.06615776081424936,0.01272264631043257,0.09414758269720101,0.03307888040712468,0.04071246819338423,0.07888040712468193,0.017811704834605598,0.022900763358778626,1
tr|A0A3P4APH6|A0A3P4APH6_THETH,497,0.11267605633802817,0.006036217303822937,0.03219315895372234,0.08853118712273642,0.05432595573440644,0.08249496981891348,0.01609657947686117,0.012072434607645875,0.04225352112676056,0.12877263581488935,0.004024144869215292,0.006036217303822937,0.1006036217303823,0.022132796780684104,0.09859154929577464,0.06237424547283702,0.03420523138832998,0.05835010060362173,0.01609657947686117,0.022132796780684104,1
tr|A0A3P4API4|A0A3P4API4_THETH,252,0.12301587301587301,0.007936507936507936,0.04365079365079365,0.07539682539682539,0.03571428571428571,0.09126984126984126,0.011904761904761904,0.04365079365079365,0.03968253968253968,0.13095238095238096,0.01984126984126984,0.023809523809523808,0.05952380952380952,0.011904761904761904,0.07142857142857142,0.031746031746031744,0.06746031746031746,0.09126984126984126,0.0,0.01984126984126984,1
tr|A0A3P4APJ5|A0A3P4APJ5_THETH,359,0.10863509749303621,0.002785515320334262,0.027855153203342618,0.016713091922005572,0.06406685236768803,0.12256267409470752,0.008356545961002786,0.025069637883008356,0.011142061281337047,0.23676880222841226,0.008356545961002786,0.013927576601671309,0.055710306406685235,0.036211699164345405,0.055710306406685235,0.03064066852367688,0.022284122562674095,0.10027855153203342,0.022284122562674095,0.03064066852367688,1
tr|A0A3P4APM0|A0A3P4APM0_THETH,226,0.14601769911504425,0.0,0.02654867256637168,0.0752212389380531,0.022123893805309734,0.084070796460177,0.030973451327433628,0.008849557522123894,0.03982300884955752,0.18141592920353983,0.004424778761061947,0.0,0.11504424778761062,0.008849557522123894,0.10619469026548672,0.030973451327433628,0.01327433628318584,0.0752212389380531,0.0,0.030973451327433628,1
tr|A0A3P4APQ7|A0A3P4APQ7_THETH,149,0.09395973154362416,0.013422818791946308,0.006711409395973154,0.10738255033557047,0.03355704697986577,0.10067114093959731,0.03355704697986577,0.03355704697986577,0.006711409395973154,0.1610738255033557,0.006711409395973154,0.040268456375838924,0.04697986577181208,0.040268456375838924,0.06040268456375839,0.026845637583892617,0.04697986577181208,0.087248322147651,0.013422818791946308,0.040268456375838924,1
tr|A0A3P4APR2|A0A3P4APR2_THETH,250,0.128,0.008,0.028,0.108,0.02,0.088,0.024,0.044,0.04,0.12,0.02,0.02,0.056,0.016,0.08,0.052,0.032,0.072,0.012,0.032,1
tr|A0A3P4APT3|A0A3P4APT3_THETH,89,0.11235955056179775,0.0,0.056179775280898875,0.19101123595505617,0.033707865168539325,0.033707865168539325,0.0,0.02247191011235955,0.033707865168539325,0.19101123595505617,0.011235955056179775,0.0,0.10112359550561797,0.02247191011235955,0.0898876404494382,0.033707865168539325,0.011235955056179775,0.0449438202247191,0.011235955056179775,0.0,1
tr|A0A3P4APT8|A0A3P4APT8_THETH,434,0.08525345622119816,0.013824884792626729,0.04838709677419355,0.10599078341013825,0.02534562211981567,0.07603686635944701,0.027649769585253458,0.03456221198156682,0.04377880184331797,0.1313364055299539,0.009216589861751152,0.01152073732718894,0.059907834101382486,0.02534562211981567,0.08294930875576037,0.03686635944700461,0.03686635944700461,0.10599078341013825,0.0069124423963133645,0.03225806451612903,1
tr|A0A3P4APV5|A0A3P4APV5_THETH,443,0.11738148984198646,0.009029345372460496,0.020316027088036117,0.10609480812641084,0.03611738148984198,0.10158013544018059,0.013544018058690745,0.024830699774266364,0.029345372460496615,0.11512415349887133,0.03160270880361174,0.02708803611738149,0.06320541760722348,0.029345372460496615,0.08126410835214447,0.03611738148984198,0.03837471783295711,0.06997742663656885,0.013544018058690745,0.03611738148984198,1
tr|A0A3P4APY1|A0A3P4APY1_THETH,555,0.11891891891891893,0.005405405405405406,0.03783783783783784,0.0918918918918919,0.036036036036036036,0.12072072072072072,0.014414414414414415,0.04504504504504504,0.04684684684684685,0.1045045045045045,0.025225225225225224,0.012612612612612612,0.05945945945945946,0.01981981981981982,0.07027027027027027,0.032432432432432434,0.04864864864864865,0.07927927927927927,0.010810810810810811,0.01981981981981982,1
tr|A0A3P4APZ9|A0A3P4APZ9_THETH,254,0.14566929133858267,0.015748031496062992,0.027559055118110236,0.0984251968503937,0.03937007874015748,0.07480314960629922,0.023622047244094488,0.023622047244094488,0.027559055118110236,0.1141732283464567,0.007874015748031496,0.027559055118110236,0.09055118110236221,0.01968503937007874,0.08267716535433071,0.04330708661417323,0.031496062992125984,0.06299212598425197,0.023622047244094488,0.01968503937007874,1
tr|A0A3P4AQ23|A0A3P4AQ23_THETH,345,0.11594202898550725,0.0,0.03768115942028986,0.06956521739130435,0.0463768115942029,0.10144927536231885,0.011594202898550725,0.008695652173913044,0.04057971014492753,0.1855072463768116,0.011594202898550725,0.028985507246376812,0.0782608695652174,0.014492753623188406,0.10434782608695652,0.03188405797101449,0.03188405797101449,0.057971014492753624,0.011594202898550725,0.011594202898550725,1
tr|A0A3P4AQ25|A0A3P4AQ25_THETH,426,0.11971830985915492,0.002347417840375587,0.051643192488262914,0.08685446009389672,0.025821596244131457,0.09389671361502347,0.03051643192488263,0.02112676056338028,0.035211267605633804,0.17370892018779344,0.011737089201877934,0.014084507042253521,0.07746478873239436,0.011737089201877934,0.07981220657276995,0.025821596244131457,0.05868544600938967,0.06572769953051644,0.007042253521126761,0.007042253521126761,1
tr|A0A3P4AQ27|A0A3P4AQ27_THETH,381,0.17060367454068243,0.005249343832020997,0.03937007874015748,0.08136482939632546,0.023622047244094488,0.10498687664041995,0.005249343832020997,0.03674540682414698,0.023622047244094488,0.10236220472440945,0.023622047244094488,0.031496062992125984,0.049868766404199474,0.015748031496062992,0.08923884514435695,0.026246719160104987,0.05249343832020997,0.08398950131233596,0.013123359580052493,0.02099737532808399,1
tr|A0A3P4AQ33|A0A3P4AQ33_THETH,187,0.10160427807486631,0.0,0.0374331550802139,0.0962566844919786,0.0374331550802139,0.11229946524064172,0.016042780748663103,0.016042780748663103,0.0481283422459893,0.13368983957219252,0.0106951871657754,0.0053475935828877,0.08021390374331551,0.016042780748663103,0.08021390374331551,0.0374331550802139,0.026737967914438502,0.10160427807486631,0.016042780748663103,0.026737967914438502,1
tr|A0A3P4AQ53|A0A3P4AQ53_THETH,607,0.09225700164744646,0.0032948929159802307,0.057660626029654036,0.09390444810543658,0.03789126853377265,0.07413509060955518,0.0214168039538715,0.060955518945634266,0.060955518945634266,0.10543657331136738,0.011532125205930808,0.014827018121911038,0.057660626029654036,0.02471169686985173,0.06754530477759473,0.03789126853377265,0.04118616144975288,0.09884678747940692,0.0016474464579901153,0.036243822075782535,1
tr|A0A3P4AQ54|A0A3P4AQ54_THETH,795,0.0880503144654088,0.0012578616352201257,0.055345911949685536,0.10440251572327044,0.018867924528301886,0.06540880503144654,0.022641509433962263,0.045283018867924525,0.06289308176100629,0.12327044025157233,0.01761006289308176,0.01509433962264151,0.07044025157232704,0.031446540880503145,0.07924528301886792,0.025157232704402517,0.052830188679245285,0.0830188679245283,0.010062893081761006,0.027672955974842768,1
tr|A0A3P4AQ56|A0A3P4AQ56_THETH,199,0.11557788944723618,0.0,0.020100502512562814,0.03015075376884422,0.07537688442211055,0.1306532663316583,0.010050251256281407,0.02512562814070352,0.020100502512562814,0.1658291457286432,0.02512562814070352,0.020100502512562814,0.02512562814070352,0.005025125628140704,0.07035175879396985,0.04522613065326633,0.05025125628140704,0.12060301507537688,0.02512562814070352,0.020100502512562814,1
tr|A0A3P4AQ74|A0A3P4AQ74_THETH,293,0.1296928327645051,0.0,0.051194539249146756,0.09556313993174062,0.034129692832764506,0.09215017064846416,0.030716723549488054,0.07167235494880546,0.051194539249146756,0.05802047781569966,0.04778156996587031,0.017064846416382253,0.040955631399317405,0.020477815699658702,0.07167235494880546,0.023890784982935155,0.034129692832764506,0.10580204778156997,0.013651877133105802,0.010238907849829351,1
tr|A0A3P4AQA9|A0A3P4AQA9_THETH,191,0.08900523560209424,0.005235602094240838,0.020942408376963352,0.13089005235602094,0.04712041884816754,0.12041884816753927,0.02617801047120419,0.041884816753926704,0.05759162303664921,0.13612565445026178,0.005235602094240838,0.010471204188481676,0.041884816753926704,0.02617801047120419,0.08376963350785341,0.020942408376963352,0.020942408376963352,0.08900523560209424,0.010471204188481676,0.015706806282722512,1
tr|A0A3P4AQC1|A0A3P4AQC1_THETH,206,0.13592233009708737,0.0,0.05339805825242718,0.0825242718446602,0.03398058252427184,0.10194174757281553,0.009708737864077669,0.024271844660194174,0.038834951456310676,0.13592233009708737,0.009708737864077669,0.014563106796116505,0.06310679611650485,0.024271844660194174,0.0970873786407767,0.019417475728155338,0.03398058252427184,0.07281553398058252,0.024271844660194174,0.024271844660194174,1
tr|A0A3P4AQC4|A0A3P4AQC4_THETH,222,0.08108108108108109,0.03153153153153153,0.04954954954954955,0.08558558558558559,0.036036036036036036,0.06306306306306306,0.02252252252252252,0.018018018018018018,0.06756756756756757,0.14414414414414414,0.009009009009009009,0.013513513513513514,0.07657657657657657,0.04054054054054054,0.05855855855855856,0.04504504504504504,0.04054054054054054,0.05405405405405406,0.018018018018018018,0.04504504504504504,1
tr|A0A3P4AQE2|A0A3P4AQE2_THETH,446,0.13452914798206278,0.002242152466367713,0.04035874439461883,0.08520179372197309,0.026905829596412557,0.1031390134529148,0.042600896860986545,0.011210762331838564,0.017937219730941704,0.12780269058295965,0.02242152466367713,0.011210762331838564,0.07399103139013453,0.013452914798206279,0.09865470852017937,0.03139013452914798,0.04035874439461883,0.09865470852017937,0.008968609865470852,0.008968609865470852,1
tr|A0A3P4AQE3|A0A3P4AQE3_THETH,208,0.11538461538461539,0.0,0.0625,0.07692307692307693,0.009615384615384616,0.07692307692307693,0.03365384615384615,0.057692307692307696,0.057692307692307696,0.14423076923076922,0.03365384615384615,0.009615384615384616,0.0625,0.009615384615384616,0.07211538461538461,0.02403846153846154,0.04326923076923077,0.08173076923076923,0.0,0.028846153846153848,1
tr|A0A3P4AQE9|A0A3P4AQE9_THETH,804,0.08706467661691543,0.0037313432835820895,0.05099502487562189,0.10323383084577115,0.02736318407960199,0.06592039800995025,0.017412935323383085,0.05721393034825871,0.060945273631840796,0.11567164179104478,0.021144278606965175,0.024875621890547265,0.060945273631840796,0.036069651741293535,0.08706467661691543,0.029850746268656716,0.036069651741293535,0.08706467661691543,0.0037313432835820895,0.0236318407960199,1
tr|A0A3P4AQF1|A0A3P4AQF1_THETH,164,0.07926829268292683,0.0,0.054878048780487805,0.07926829268292683,0.036585365853658534,0.15853658536585366,0.012195121951219513,0.018292682926829267,0.042682926829268296,0.1402439024390244,0.012195121951219513,0.012195121951219513,0.06097560975609756,0.012195121951219513,0.07317073170731707,0.04878048780487805,0.036585365853658534,0.10975609756097561,0.012195121951219513,0.0,1
tr|A0A3P4AQH2|A0A3P4AQH2_THETH,116,0.10344827586206896,0.0,0.07758620689655173,0.0603448275862069,0.02586206896551724,0.09482758620689655,0.034482758620689655,0.08620689655172414,0.034482758620689655,0.09482758620689655,0.008620689655172414,0.034482758620689655,0.034482758620689655,0.02586206896551724,0.0603448275862069,0.017241379310344827,0.0603448275862069,0.11206896551724138,0.0,0.034482758620689655,1
tr|A0A3P4AQH8|A0A3P4AQH8_THETH,194,0.12371134020618557,0.0,0.05670103092783505,0.06701030927835051,0.015463917525773196,0.06701030927835051,0.015463917525773196,0.09278350515463918,0.05154639175257732,0.09278350515463918,0.02577319587628866,0.02577319587628866,0.041237113402061855,0.061855670103092786,0.05154639175257732,0.030927835051546393,0.041237113402061855,0.08762886597938144,0.005154639175257732,0.04639175257731959,1
tr|A0A3P4AQI0|A0A3P4AQI0_THETH,317,0.13249211356466878,0.0,0.03785488958990536,0.10094637223974763,0.01892744479495268,0.050473186119873815,0.028391167192429023,0.03785488958990536,0.04100946372239748,0.11987381703470032,0.00946372239747634,0.01892744479495268,0.08832807570977919,0.01892744479495268,0.08517350157728706,0.03785488958990536,0.028391167192429023,0.07570977917981073,0.015772870662460567,0.05362776025236593,1
tr|A0A3P4AQI8|A0A3P4AQI8_THETH,417,0.1486810551558753,0.0,0.050359712230215826,0.0815347721822542,0.03836930455635491,0.07673860911270983,0.02158273381294964,0.016786570743405275,0.02877697841726619,0.1366906474820144,0.004796163069544364,0.016786570743405275,0.06954436450839328,0.014388489208633094,0.10551558752997602,0.03357314148681055,0.045563549160671464,0.0815347721822542,0.007194244604316547,0.02158273381294964,1
tr|A0A3P4AQK6|A0A3P4AQK6_THETH,363,0.10743801652892562,0.005509641873278237,0.049586776859504134,0.0881542699724518,0.05234159779614325,0.0743801652892562,0.024793388429752067,0.03305785123966942,0.03856749311294766,0.11019283746556474,0.030303030303030304,0.013774104683195593,0.06060606060606061,0.02203856749311295,0.07713498622589532,0.046831955922865015,0.046831955922865015,0.08264462809917356,0.008264462809917356,0.027548209366391185,1
tr|A0A3P4AQM0|A0A3P4AQM0_THETH,426,0.09154929577464789,0.0,0.04460093896713615,0.09859154929577464,0.028169014084507043,0.06807511737089202,0.01643192488262911,0.05868544600938967,0.0539906103286385,0.13615023474178403,0.023474178403755867,0.035211267605633804,0.04929577464788732,0.03286384976525822,0.09154929577464789,0.035211267605633804,0.05868544600938967,0.056338028169014086,0.002347417840375587,0.018779342723004695,1
tr|A0A3P4AQM9|A0A3P4AQM9_THETH,437,0.12128146453089245,0.002288329519450801,0.05263157894736842,0.08466819221967964,0.038901601830663615,0.11441647597254005,0.029748283752860413,0.020594965675057208,0.04576659038901602,0.13043478260869565,0.018306636155606407,0.018306636155606407,0.04576659038901602,0.020594965675057208,0.07551487414187644,0.02517162471395881,0.04805491990846682,0.08466819221967964,0.002288329519450801,0.020594965675057208,1
tr|A0A3P4AQQ1|A0A3P4AQQ1_THETH,434,0.10599078341013825,0.0,0.04377880184331797,0.10368663594470046,0.027649769585253458,0.08525345622119816,0.002304147465437788,0.02534562211981567,0.059907834101382486,0.14055299539170507,0.020737327188940093,0.01152073732718894,0.03917050691244239,0.03917050691244239,0.11981566820276497,0.03225806451612903,0.04377880184331797,0.08525345622119816,0.002304147465437788,0.01152073732718894,1
tr|A0A3P4AQQ3|A0A3P4AQQ3_THETH,349,0.1174785100286533,0.0057306590257879654,0.03724928366762178,0.0830945558739255,0.03724928366762178,0.10601719197707736,0.017191977077363897,0.011461318051575931,0.04871060171919771,0.14613180515759314,0.017191977077363897,0.017191977077363897,0.054441260744985676,0.022922636103151862,0.07449856733524356,0.03724928366762178,0.03724928366762178,0.08595988538681948,0.008595988538681949,0.034383954154727794,1
tr|A0A3P4AQR3|A0A3P4AQR3_THETH,369,0.10569105691056911,0.0027100271002710027,0.02168021680216802,0.10298102981029811,0.04336043360433604,0.12737127371273713,0.02168021680216802,0.018970189701897018,0.037940379403794036,0.15447154471544716,0.013550135501355014,0.016260162601626018,0.06233062330623306,0.024390243902439025,0.08130081300813008,0.032520325203252036,0.02710027100271003,0.07588075880758807,0.008130081300813009,0.02168021680216802,1
tr|A0A3P4AQR7|A0A3P4AQR7_THETH,434,0.1382488479262673,0.004608294930875576,0.03917050691244239,0.11290322580645161,0.02304147465437788,0.08986175115207373,0.0069124423963133645,0.02534562211981567,0.03686635944700461,0.16359447004608296,0.009216589861751152,0.009216589861751152,0.06221198156682028,0.02304147465437788,0.08755760368663594,0.029953917050691243,0.03917050691244239,0.07834101382488479,0.0069124423963133645,0.013824884792626729,1
tr|A0A3P4AQT1|A0A3P4AQT1_THETH,220,0.17272727272727273,0.00909090909090909,0.04090909090909091,0.09090909090909091,0.02727272727272727,0.10454545454545454,0.01818181818181818,0.022727272727272728,0.03636363636363636,0.11363636363636363,0.013636363636363636,0.0,0.045454545454545456,0.01818181818181818,0.07272727272727272,0.031818181818181815,0.05,0.09090909090909091,0.004545454545454545,0.03636363636363636,1
tr|A0A3P4AQT5|A0A3P4AQT5_THETH,281,0.1494661921708185,0.0,0.02491103202846975,0.08896797153024912,0.017793594306049824,0.08896797153024912,0.017793594306049824,0.017793594306049824,0.02491103202846975,0.1601423487544484,0.010676156583629894,0.017793594306049824,0.06405693950177936,0.017793594306049824,0.07473309608540925,0.046263345195729534,0.046263345195729534,0.099644128113879,0.010676156583629894,0.021352313167259787,1
tr|A0A3P4AQV3|A0A3P4AQV3_THETH,474,0.0949367088607595,0.004219409282700422,0.035864978902953586,0.08649789029535865,0.035864978902953586,0.0949367088607595,0.03164556962025317,0.027426160337552744,0.056962025316455694,0.1308016877637131,0.02531645569620253,0.023206751054852322,0.07805907172995781,0.014767932489451477,0.07172995780590717,0.027426160337552744,0.04852320675105485,0.06329113924050633,0.008438818565400843,0.04008438818565401,1
tr|A0A3P4AQV5|A0A3P4AQV5_THETH,294,0.10204081632653061,0.0,0.027210884353741496,0.1054421768707483,0.05782312925170068,0.11224489795918367,0.02040816326530612,0.013605442176870748,0.03741496598639456,0.12585034013605442,0.006802721088435374,0.01020408163265306,0.06462585034013606,0.023809523809523808,0.10204081632653061,0.023809523809523808,0.027210884353741496,0.10884353741496598,0.0,0.030612244897959183,1
tr|A0A3P4AQW4|A0A3P4AQW4_THETH,233,0.11587982832618025,0.004291845493562232,0.04721030042918455,0.06437768240343347,0.034334763948497854,0.09871244635193133,0.008583690987124463,0.06866952789699571,0.04291845493562232,0.11158798283261803,0.030042918454935622,0.030042918454935622,0.034334763948497854,0.034334763948497854,0.06866952789699571,0.017167381974248927,0.07296137339055794,0.08583690987124463,0.004291845493562232,0.02575107296137339,1
tr|A0A3P4AQX5|A0A3P4AQX5_THETH,299,0.08695652173913043,0.006688963210702341,0.026755852842809364,0.10033444816053512,0.033444816053511704,0.09364548494983277,0.013377926421404682,0.03678929765886288,0.04013377926421405,0.13377926421404682,0.020066889632107024,0.020066889632107024,0.07692307692307693,0.020066889632107024,0.08361204013377926,0.030100334448160536,0.05351170568561873,0.0802675585284281,0.013377926421404682,0.030100334448160536,1
tr|A0A3P4AQZ6|A0A3P4AQZ6_THETH,380,0.13421052631578947,0.007894736842105263,0.05,0.08947368421052632,0.03684210526315789,0.07105263157894737,0.02368421052631579,0.04473684210526316,0.04736842105263158,0.1394736842105263,0.013157894736842105,0.018421052631578946,0.05,0.031578947368421054,0.06578947368421052,0.018421052631578946,0.05,0.05789473684210526,0.010526315789473684,0.039473684210526314,1
tr|A0A3P4AR03|A0A3P4AR03_THETH,351,0.16524216524216523,0.005698005698005698,0.022792022792022793,0.07977207977207977,0.019943019943019943,0.09116809116809117,0.019943019943019943,0.037037037037037035,0.045584045584045586,0.11965811965811966,0.014245014245014245,0.02564102564102564,0.06837606837606838,0.019943019943019943,0.06267806267806268,0.037037037037037035,0.05128205128205128,0.07977207977207977,0.005698005698005698,0.02849002849002849,1
